"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Well worth buying this week’s issue of #TheEconomist. Love the cover too. <U+2066>@TheEconomist<U+2069> https://t.co/nuWyZi00WY",FALSE,0,,2018-07-11 08:18:47,FALSE,,"1016959978777792513",,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","GinaAntczak",0,FALSE,FALSE,,
"RT @BrightlineOrg: The climb to the top: Lessons on implementing ideas effectively. Read on: https://t.co/AEWUnpR9TX | @TheEconomist  + @Br…",FALSE,0,,2018-07-11 06:31:09,FALSE,,"1016932891551567872",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","evaesthershalin",2,TRUE,FALSE,,
"RT @xareerhassan: \"Tharaggee akah huttumeh naannaane”
-Raees Yameen-
@ImjadJ 

#VISIONARYPRESIDENT<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
#PEOPLESPRESIDENT<ed><U+00A0><U+00BE><ed><U+00B4><U+009D>
#DESERVES2NDTERM<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>…",FALSE,0,,2018-07-11 05:29:08,FALSE,,"1016917281677328384",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","thitthi_mansoor",6,TRUE,FALSE,,
"RT @ConclusionRos: #Rothschild | Según #TheEconomist, será el 1º de noviembre de este año y afectará fundamentalmente a EE.UU. y a otras re…",FALSE,0,,2018-07-11 00:13:50,FALSE,,"1016837935977652225",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SchmidFran95",3,TRUE,FALSE,,
"RT @ConclusionRos: #Rothschild | Según #TheEconomist, será el 1º de noviembre de este año y afectará fundamentalmente a EE.UU. y a otras re…",FALSE,0,,2018-07-11 00:11:00,FALSE,,"1016837221477945344",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","FeddeVega",3,TRUE,FALSE,,
"RT @ConclusionRos: #Rothschild | Según #TheEconomist, será el 1º de noviembre de este año y afectará fundamentalmente a EE.UU. y a otras re…",FALSE,0,,2018-07-11 00:04:47,FALSE,,"1016835656629309440",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ConclusionOk",3,TRUE,FALSE,,
"RT @abdulla_nafiz: \"Alhuganduge sarukaarehgai hifahattaane dhamahattaane usooluthakeh hunnaane\"
-Raees Yameen-
@ImjadJ 

#VISIONARYPRESIDEN…",FALSE,0,,2018-07-10 21:39:53,FALSE,,"1016799191685685248",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AdamVaaancho",2,TRUE,FALSE,,
"RT @abdulla_nafiz: \"Alhuganduge sarukaarehgai hifahattaane dhamahattaane usooluthakeh hunnaane\"
-Raees Yameen-
@ImjadJ 

#VISIONARYPRESIDEN…",FALSE,0,,2018-07-10 21:37:58,FALSE,,"1016798712020889600",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Hybridrameez",2,TRUE,FALSE,,
"RT @xareerhassan: \"Alhuganduge dhen anna 5 aharugai khaassa eheeyah beynunvaa kudhinnah 5000 rufiyaa ge inaayatheh dheynan\"
-Raees Yameen-…",FALSE,0,,2018-07-10 21:34:59,FALSE,,"1016797960779153409",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Hybridrameez",10,TRUE,FALSE,,
"RT @xareerhassan: \"Gaumah libey komme gellumakee @MohamedNasheed ah libey ufaleh”
-Raees Yameen-
@ImjadJ 

#VISIONARYPRESIDENT<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
#PEOPLESPRE…",FALSE,0,,2018-07-10 21:33:57,FALSE,,"1016797699503296512",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Hybridrameez",7,TRUE,FALSE,,
"RT @Thiladhuhmathi: “Isravvehinnah dhey inaayah 5000 in eyahvure machchah jassaidheynan ”
-Raees Yameen-

#VISIONARYPRESIDENT<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
#PEOPLESPRES…",FALSE,0,,2018-07-10 21:15:44,FALSE,,"1016793117582811136",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","irafeeu6978",3,TRUE,FALSE,,
"November 2013 in feshigen March 2018 ge niyalah Raeesul Jumhuriyyaa Abdulla Yameen Abdul Gayoom ge sarukaarun vanee… https://t.co/zkjHKWCu08",FALSE,0,,2018-07-10 21:06:33,TRUE,,"1016790804877099008",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AdamNas41411083",0,FALSE,FALSE,,
"\"Alhuganduge dhen anna 5 aharugai khaassa eheeyah beynunvaa kudhinnah 5000 rufiyaa ge inaayatheh dheynan\"
-Raees Ya… https://t.co/2OxR8PXumi",FALSE,0,,2018-07-10 20:54:24,TRUE,,"1016787748319924224",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","AdamNas41411083",0,FALSE,FALSE,,
"RT @xareerhassan: \"Alhuganduge dhen anna 5 aharugai khaassa eheeyah beynunvaa kudhinnah 5000 rufiyaa ge inaayatheh dheynan\"
-Raees Yameen-…",FALSE,0,,2018-07-10 20:32:42,FALSE,,"1016782287092903936",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","iddam1",10,TRUE,FALSE,,
"RT @Thiladhuhmathi: #KEP2013-Guaranteeing easy access to affordable and high quality health services for all Maldivians
-Key Election Pledg…",FALSE,0,,2018-07-10 20:32:29,FALSE,,"1016782231619031040",,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","iddam1",12,TRUE,FALSE,,
"RT @xareerhassan: \"Tharaggee akah huttumeh naannaane”
-Raees Yameen-
@ImjadJ 

#VISIONARYPRESIDENT<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
#PEOPLESPRESIDENT<ed><U+00A0><U+00BE><ed><U+00B4><U+009D>
#DESERVES2NDTERM<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>…",FALSE,0,,2018-07-10 20:30:28,FALSE,,"1016781724573814784",,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Hybridrameez",6,TRUE,FALSE,,
"Söyle diyordu Amos Bronson Alcott:
\"Dün öngördüklerinin bugün neden gerçeklesmedigini yarin açiklayabilen insana ek… https://t.co/6v7kHp3az2",FALSE,0,,2018-07-10 19:45:45,TRUE,,"1016770471155699713",,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","busrasaylig",0,FALSE,FALSE,"29.98842739","39.42283218"
"ConclusionRos: #Rothschild | Según #TheEconomist, será el 1º de noviembre de este año y afectará fundamentalmente a… https://t.co/qp8GtuzcWn",FALSE,0,,2018-07-10 19:33:17,TRUE,,"1016767332952281093",,"<a href=\"https://ifttt.com\" rel=\"nofollow\">IFTTT</a>","ConclusionOk",0,FALSE,FALSE,,
