"ID" "word" "n" "tf" "idf" "tf_idf"
"85" 10 "much" 1 0.0833333333333333 4.93755243735778 0.411462703113148
"86" 10 "november" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"87" 10 "point" 1 0.0833333333333333 5.78485029774498 0.482070858145415
"88" 10 "rajnikanth" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"89" 10 "release" 1 0.0833333333333333 4.74339642291682 0.395283035243069
"90" 10 "starring" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"91" 10 "thgear" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"92" 10 "view" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"93" 11 "agree" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"94" 11 "anything" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"95" 11 "cr" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"96" 11 "expectations" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"97" 11 "feel" 1 0.0833333333333333 4.86855956587083 0.405713297155902
"98" 11 "gold" 1 0.0833333333333333 5.78485029774498 0.482070858145415
"99" 11 "goldroyalcele" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"100" 11 "goldtrailer" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"101" 11 "lifetime" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"102" 11 "point" 1 0.0833333333333333 5.78485029774498 0.482070858145415
"103" 11 "rtgold" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"104" 11 "uh" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"105" 12 "actor" 1 0.111111111111111 5.78485029774498 0.642761144193887
"106" 12 "choose" 1 0.111111111111111 6.19031540585315 0.687812822872572
"107" 12 "favourite" 1 0.111111111111111 5.96717185453894 0.663019094948771
"108" 12 "first" 1 0.111111111111111 5.78485029774498 0.642761144193887
"109" 12 "half" 1 0.111111111111111 6.47799747830493 0.719777497589436
"110" 12 "nowakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"111" 12 "ofvote" 1 0.111111111111111 6.88346258641309 0.764829176268121
"112" 12 "ran" 1 0.111111111111111 6.88346258641309 0.764829176268121
"113" 12 "rtblbestof" 1 0.111111111111111 6.88346258641309 0.764829176268121
"114" 13 "aamirkhanakshaykumar" 1 0.125 7.57660976697304 0.94707622087163
"115" 13 "much" 1 0.125 4.93755243735778 0.617194054669722
"116" 13 "riding" 1 0.125 7.57660976697304 0.94707622087163
"117" 13 "rscrore" 1 0.125 7.57660976697304 0.94707622087163
"118" 13 "rta" 1 0.125 5.63069961791772 0.703837452239715
"119" 13 "shahrukhkhan" 1 0.125 5.27402467397899 0.659253084247374
"120" 13 "thats" 1 0.125 6.19031540585315 0.773789425731643
"121" 13 "whopping" 1 0.125 7.57660976697304 0.94707622087163
"122" 14 "blockbusters" 1 0.1 7.57660976697304 0.757660976697304
"123" 14 "heroic" 1 0.1 7.57660976697304 0.757660976697304
"124" 14 "known" 1 0.1 7.57660976697304 0.757660976697304
"125" 14 "let" 1 0.1 5.4971682252932 0.54971682252932
"126" 14 "make" 1 0.1 3.72646216526298 0.372646216526298
"127" 14 "manages" 1 0.1 7.57660976697304 0.757660976697304
"128" 14 "numberposition" 1 0.1 7.57660976697304 0.757660976697304
"129" 14 "rtis" 1 0.1 7.57660976697304 0.757660976697304
"130" 14 "wait" 1 0.1 4.80402104473326 0.480402104473326
"131" 14 "watch" 1 0.1 5.27402467397899 0.527402467397899
"132" 15 "akshay" 1 0.111111111111111 6.88346258641309 0.764829176268121
"133" 15 "bodyakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"134" 15 "can" 1 0.111111111111111 3.74796837048394 0.416440930053771
"135" 15 "fit" 1 0.111111111111111 6.47799747830493 0.719777497589436
"136" 15 "gold" 1 0.111111111111111 5.78485029774498 0.642761144193887
"137" 15 "kumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"138" 15 "roy" 1 0.111111111111111 6.88346258641309 0.764829176268121
"139" 15 "rtmouni" 1 0.111111111111111 6.88346258641309 0.764829176268121
"140" 15 "surprise" 1 0.111111111111111 6.47799747830493 0.719777497589436
"141" 16 "akshaykumar" 1 0.142857142857143 4.35773394210484 0.622533420300691
"142" 16 "hit" 1 0.142857142857143 6.47799747830493 0.925428211186418
"143" 16 "november" 1 0.142857142857143 6.47799747830493 0.925428211186418
"144" 16 "point" 1 0.142857142857143 5.78485029774498 0.82640718539214
"145" 16 "rtrajinikanth" 1 0.142857142857143 7.57660976697304 1.08237282385329
"146" 16 "screens" 1 0.142857142857143 7.57660976697304 1.08237282385329
"147" 16 "starrer" 1 0.142857142857143 7.57660976697304 1.08237282385329
"148" 17 "account" 1 0.1 4.48556731361472 0.448556731361472
"149" 17 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"150" 17 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"151" 17 "hack" 1 0.1 4.6321707878066 0.46321707878066
"152" 17 "just" 1 0.1 3.11070164831845 0.311070164831845
"153" 17 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"154" 17 "read" 1 0.1 4.35773394210484 0.435773394210484
"155" 17 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"156" 17 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"157" 17 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"158" 18 "account" 1 0.1 4.48556731361472 0.448556731361472
"159" 18 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"160" 18 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"161" 18 "hack" 1 0.1 4.6321707878066 0.46321707878066
"162" 18 "just" 1 0.1 3.11070164831845 0.311070164831845
"163" 18 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"164" 18 "read" 1 0.1 4.35773394210484 0.435773394210484
"165" 18 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"166" 18 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"167" 18 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"168" 19 "bird" 1 0.1 6.47799747830493 0.647799747830493
"169" 19 "entire" 1 0.1 6.88346258641309 0.688346258641309
"170" 19 "made" 1 0.1 5.4971682252932 0.54971682252932
"171" 19 "many" 1 0.1 5.4971682252932 0.54971682252932
"172" 19 "noticed" 1 0.1 6.88346258641309 0.688346258641309
"173" 19 "ofmessage" 1 0.1 6.88346258641309 0.688346258641309
"174" 19 "one" 1 0.1 3.51616675642662 0.351616675642662
"175" 19 "rtrft" 1 0.1 7.57660976697304 0.757660976697304
"176" 19 "smaphones" 1 0.1 6.88346258641309 0.688346258641309
"177" 19 "thats" 1 0.1 6.19031540585315 0.619031540585315
"178" 20 "akshay" 1 0.111111111111111 6.88346258641309 0.764829176268121
"179" 20 "bodyakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"180" 20 "can" 1 0.111111111111111 3.74796837048394 0.416440930053771
"181" 20 "fit" 1 0.111111111111111 6.47799747830493 0.719777497589436
"182" 20 "gold" 1 0.111111111111111 5.78485029774498 0.642761144193887
"183" 20 "kumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"184" 20 "roy" 1 0.111111111111111 6.88346258641309 0.764829176268121
"185" 20 "rtmouni" 1 0.111111111111111 6.88346258641309 0.764829176268121
"186" 20 "surprise" 1 0.111111111111111 6.47799747830493 0.719777497589436
"187" 21 "account" 1 0.1 4.48556731361472 0.448556731361472
"188" 21 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"189" 21 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"190" 21 "hack" 1 0.1 4.6321707878066 0.46321707878066
"191" 21 "just" 1 0.1 3.11070164831845 0.311070164831845
"192" 21 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"193" 21 "read" 1 0.1 4.35773394210484 0.435773394210484
"194" 21 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"195" 21 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"196" 21 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"197" 22 "account" 1 0.1 4.48556731361472 0.448556731361472
"198" 22 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"199" 22 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"200" 22 "hack" 1 0.1 4.6321707878066 0.46321707878066
"201" 22 "just" 1 0.1 3.11070164831845 0.311070164831845
"202" 22 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"203" 22 "read" 1 0.1 4.35773394210484 0.435773394210484
"204" 22 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"205" 22 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"206" 22 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"207" 23 "account" 1 0.1 4.48556731361472 0.448556731361472
"208" 23 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"209" 23 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"210" 23 "hack" 1 0.1 4.6321707878066 0.46321707878066
"211" 23 "just" 1 0.1 3.11070164831845 0.311070164831845
"212" 23 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"213" 23 "read" 1 0.1 4.35773394210484 0.435773394210484
"214" 23 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"215" 23 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"216" 23 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"217" 24 "account" 1 0.1 4.48556731361472 0.448556731361472
"218" 24 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"219" 24 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"220" 24 "hack" 1 0.1 4.6321707878066 0.46321707878066
"221" 24 "just" 1 0.1 3.11070164831845 0.311070164831845
"222" 24 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"223" 24 "read" 1 0.1 4.35773394210484 0.435773394210484
"224" 24 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"225" 24 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"226" 24 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"227" 25 "account" 1 0.111111111111111 4.48556731361472 0.498396368179414
"228" 25 "akshaykumar" 1 0.111111111111111 4.35773394210484 0.484192660233871
"229" 25 "bollywoodnews" 1 0.111111111111111 4.6321707878066 0.514685643089622
"230" 25 "hack" 1 0.111111111111111 4.6321707878066 0.514685643089622
"231" 25 "just" 1 0.111111111111111 3.11070164831845 0.345633516479828
"232" 25 "koimoi" 1 0.111111111111111 4.6321707878066 0.514685643089622
"233" 25 "read" 1 0.111111111111111 4.35773394210484 0.484192660233871
"234" 25 "salmankhan" 1 0.111111111111111 4.58087749341905 0.508986388157672
"235" 25 "twitter" 1 0.111111111111111 3.79242013305478 0.421380014783864
"236" 26 "account" 1 0.1 4.48556731361472 0.448556731361472
"237" 26 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"238" 26 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"239" 26 "hack" 1 0.1 4.6321707878066 0.46321707878066
"240" 26 "just" 1 0.1 3.11070164831845 0.311070164831845
"241" 26 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"242" 26 "read" 1 0.1 4.35773394210484 0.435773394210484
"243" 26 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"244" 26 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"245" 26 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"246" 27 "akshaykumar" 1 0.111111111111111 4.35773394210484 0.484192660233871
"247" 27 "clash" 1 0.111111111111111 6.88346258641309 0.764829176268121
"248" 27 "kedarnath" 1 0.111111111111111 6.88346258641309 0.764829176268121
"249" 27 "rajinikanth" 1 0.111111111111111 6.47799747830493 0.719777497589436
"250" 27 "rtpoint" 1 0.111111111111111 7.57660976697304 0.841845529663671
"251" 27 "saraalikhans" 1 0.111111111111111 6.88346258641309 0.764829176268121
"252" 27 "set" 1 0.111111111111111 5.63069961791772 0.625633290879747
"253" 27 "starring" 1 0.111111111111111 6.47799747830493 0.719777497589436
"254" 27 "sushantsinghrajput" 1 0.111111111111111 6.88346258641309 0.764829176268121
"255" 28 "actor" 1 0.111111111111111 5.78485029774498 0.642761144193887
"256" 28 "choose" 1 0.111111111111111 6.19031540585315 0.687812822872572
"257" 28 "favourite" 1 0.111111111111111 5.96717185453894 0.663019094948771
"258" 28 "first" 1 0.111111111111111 5.78485029774498 0.642761144193887
"259" 28 "half" 1 0.111111111111111 6.47799747830493 0.719777497589436
"260" 28 "nowakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"261" 28 "ofvote" 1 0.111111111111111 6.88346258641309 0.764829176268121
"262" 28 "ran" 1 0.111111111111111 6.88346258641309 0.764829176268121
"263" 28 "rtblbestof" 1 0.111111111111111 6.88346258641309 0.764829176268121
"264" 29 "account" 1 0.1 4.48556731361472 0.448556731361472
"265" 29 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"266" 29 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"267" 29 "hack" 1 0.1 4.6321707878066 0.46321707878066
"268" 29 "just" 1 0.1 3.11070164831845 0.311070164831845
"269" 29 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"270" 29 "read" 1 0.1 4.35773394210484 0.435773394210484
"271" 29 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"272" 29 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"273" 29 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"274" 30 "account" 1 0.1 4.48556731361472 0.448556731361472
"275" 30 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"276" 30 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"277" 30 "hack" 1 0.1 4.6321707878066 0.46321707878066
"278" 30 "just" 1 0.1 3.11070164831845 0.311070164831845
"279" 30 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"280" 30 "read" 1 0.1 4.35773394210484 0.435773394210484
"281" 30 "rtdid" 1 0.1 4.44111555104389 0.444111555104389
"282" 30 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"283" 30 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"284" 31 "aliciakeys" 1 0.2 4.80402104473326 0.960804208946651
"285" 31 "aliciakeysbrasil" 1 0.2 7.57660976697304 1.51532195339461
"286" 31 "clubedopop" 1 0.2 7.57660976697304 1.51532195339461
"287" 31 "kellyclarkson" 1 0.2 7.57660976697304 1.51532195339461
"288" 31 "kellyclarksonbramizade" 1 0.2 7.57660976697304 1.51532195339461
"289" 32 "aliciakeyslikethesea" 1 0.166666666666667 7.57660976697304 1.26276829449551
"290" 32 "massageslowjams" 1 0.166666666666667 6.88346258641309 1.14724376440218
"291" 32 "music" 1 0.166666666666667 3.27254467376887 0.545424112294811
"292" 32 "nowplaying" 1 0.166666666666667 4.86855956587083 0.811426594311805
"293" 32 "quietstorm" 1 0.166666666666667 6.88346258641309 1.14724376440218
"294" 32 "radio" 1 0.166666666666667 5.17871449417467 0.863119082362445
"295" 33 "aliciakeys" 1 0.0833333333333333 4.80402104473326 0.400335087061105
"296" 33 "bump" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"297" 33 "can" 1 0.0833333333333333 3.74796837048394 0.312330697540329
"298" 33 "copied" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"299" 33 "even" 1 0.0833333333333333 5.63069961791772 0.46922496815981
"300" 33 "fist" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"301" 33 "get" 1 0.0833333333333333 4.02126170548362 0.335105142123635
"302" 33 "homedepot" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"303" 33 "keys" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"304" 33 "needs" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"305" 33 "serious" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"306" 33 "whoever" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"307" 34 "bihday" 1 0.125 4.31851322895156 0.539814153618944
"308" 34 "celebrate" 1 0.125 6.19031540585315 0.773789425731643
"309" 34 "everyday" 1 0.125 7.57660976697304 0.94707622087163
"310" 34 "fordaysfeat" 1 0.125 7.57660976697304 0.94707622087163
"311" 34 "gonna" 1 0.125 5.78485029774498 0.723106287218123
"312" 34 "nd" 1 0.125 5.63069961791772 0.703837452239715
"313" 34 "song" 1 0.125 4.48556731361472 0.56069591420184
"314" 34 "upload" 1 0.125 7.57660976697304 0.94707622087163
"315" 35 "becomes" 1 0.125 7.57660976697304 0.94707622087163
"316" 35 "hustle" 1 0.125 7.57660976697304 0.94707622087163
"317" 35 "made" 1 0.125 5.4971682252932 0.68714602816165
"318" 35 "mondaymotivation" 1 0.125 7.57660976697304 0.94707622087163
"319" 35 "onthat" 1 0.125 7.57660976697304 0.94707622087163
"320" 35 "playlist" 2 0.25 7.57660976697304 1.89415244174326
"321" 35 "selflove" 1 0.125 7.57660976697304 0.94707622087163
"322" 36 "ai" 1 0.1 5.37938518963682 0.537938518963682
"323" 36 "algorithms" 1 0.1 7.57660976697304 0.757660976697304
"324" 36 "everythingabout" 1 0.1 7.57660976697304 0.757660976697304
"325" 36 "just" 2 0.2 3.11070164831845 0.622140329663691
"326" 36 "soon" 1 0.1 5.78485029774498 0.578485029774498
"327" 36 "think" 1 0.1 4.93755243735778 0.493755243735778
"328" 36 "thinks" 1 0.1 6.47799747830493 0.647799747830493
"329" 36 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"330" 36 "will" 1 0.1 3.86303770026873 0.386303770026873
"331" 37 "girl" 1 0.142857142857143 5.0116604095115 0.715951487073072
"332" 37 "minute" 1 0.142857142857143 7.57660976697304 1.08237282385329
"333" 37 "nice" 1 0.142857142857143 5.63069961791772 0.804385659702532
"334" 37 "one" 1 0.142857142857143 3.51616675642662 0.502309536632374
"335" 37 "singing" 1 0.142857142857143 5.27402467397899 0.753432096282713
"336" 37 "someone" 1 0.142857142857143 6.47799747830493 0.925428211186418
"337" 37 "together" 1 0.142857142857143 6.88346258641309 0.983351798059013
"338" 38 "aliciakeys" 1 0.125 4.80402104473326 0.600502630591657
"339" 38 "fiiiirrrrrrrreeeeeeeee" 1 0.125 7.57660976697304 0.94707622087163
"340" 38 "fire" 1 0.125 5.4971682252932 0.68714602816165
"341" 38 "mom" 1 0.125 4.93755243735778 0.617194054669722
"342" 38 "mouth" 2 0.25 7.57660976697304 1.89415244174326
"343" 38 "onn" 1 0.125 7.57660976697304 0.94707622087163
"344" 38 "rtanissa" 1 0.125 7.57660976697304 0.94707622087163
"345" 39 "aliciakeysyoursecrets" 1 0.166666666666667 7.57660976697304 1.26276829449551
"346" 39 "massageslowjams" 1 0.166666666666667 6.88346258641309 1.14724376440218
"347" 39 "music" 1 0.166666666666667 3.27254467376887 0.545424112294811
"348" 39 "nowplaying" 1 0.166666666666667 4.86855956587083 0.811426594311805
"349" 39 "quietstorm" 1 0.166666666666667 6.88346258641309 1.14724376440218
"350" 39 "radio" 1 0.166666666666667 5.17871449417467 0.863119082362445
"351" 40 "andlive" 1 0.125 7.57660976697304 0.94707622087163
"352" 40 "bythis" 1 0.125 7.57660976697304 0.94707622087163
"353" 40 "nice" 1 0.125 5.63069961791772 0.703837452239715
"354" 40 "ofopening" 1 0.125 7.57660976697304 0.94707622087163
"355" 40 "onrooftop" 1 0.125 7.57660976697304 0.94707622087163
"356" 40 "pics" 1 0.125 7.57660976697304 0.94707622087163
"357" 40 "published" 1 0.125 6.88346258641309 0.860432823301637
"358" 40 "weekend" 1 0.125 5.37938518963682 0.672423148704602
"359" 41 "aliciakeys" 1 0.142857142857143 4.80402104473326 0.68628872067618
"360" 41 "ladiesvalueyourselfa" 1 0.142857142857143 7.57660976697304 1.08237282385329
"361" 41 "musicmonday" 1 0.142857142857143 7.57660976697304 1.08237282385329
"362" 41 "video" 1 0.142857142857143 3.93902360724665 0.562717658178093
"363" 41 "woh" 1 0.142857142857143 6.88346258641309 0.983351798059013
"364" 41 "womans" 1 0.142857142857143 7.57660976697304 1.08237282385329
"365" 41 "womanswoh" 1 0.142857142857143 7.57660976697304 1.08237282385329
"366" 42 "aliciakeysnowplaying" 1 0.125 7.57660976697304 0.94707622087163
"367" 42 "alright" 1 0.125 7.57660976697304 0.94707622087163
"368" 42 "bc" 1 0.125 6.88346258641309 0.860432823301637
"369" 42 "dont" 1 0.125 4.86855956587083 0.608569945733853
"370" 42 "everythings" 1 0.125 7.57660976697304 0.94707622087163
"371" 42 "gonna" 1 0.125 5.78485029774498 0.723106287218123
"372" 42 "noone" 1 0.125 7.57660976697304 0.94707622087163
"373" 42 "worry" 1 0.125 7.57660976697304 0.94707622087163
"374" 43 "deserved" 1 0.0909090909090909 6.88346258641309 0.625769326037554
"375" 43 "finally" 1 0.0909090909090909 5.78485029774498 0.52589548161318
"376" 43 "got" 1 0.0909090909090909 5.4971682252932 0.499742565935746
"377" 43 "ihaveagoodfeelingabout" 1 0.0909090909090909 7.57660976697304 0.688782706088458
"378" 43 "make" 1 0.0909090909090909 3.72646216526298 0.33876928775118
"379" 43 "respect" 1 0.0909090909090909 5.78485029774498 0.52589548161318
"380" 43 "well" 1 0.0909090909090909 4.93755243735778 0.448868403396162
