"ID" "word" "n" "tf" "idf" "tf_idf"
"1" 1 "account" 1 0.1 4.48556731361472 0.448556731361472
"2" 1 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"3" 1 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"4" 1 "hack" 1 0.1 4.6321707878066 0.46321707878066
"5" 1 "just" 1 0.1 3.11070164831845 0.311070164831845
"6" 1 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"7" 1 "read" 1 0.1 4.35773394210484 0.435773394210484
"8" 1 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"9" 1 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"10" 1 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"11" 2 "akshaykumar" 1 0.0833333333333333 4.35773394210484 0.363144495175403
"12" 2 "famous" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"13" 2 "goldtrailer" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"14" 2 "india" 1 0.0833333333333333 4.24440525679783 0.353700438066486
"15" 2 "prabhas" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"16" 2 "rajinikanth" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"17" 2 "ranbir" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"18" 2 "rtmost" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"19" 2 "saaho" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"20" 2 "salmankhan" 1 0.0833333333333333 4.58087749341905 0.381739791118254
"21" 2 "sanju" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"22" 2 "superstar" 1 0.0833333333333333 5.4971682252932 0.458097352107767
"23" 3 "bird" 1 0.1 6.47799747830493 0.647799747830493
"24" 3 "entire" 1 0.1 6.88346258641309 0.688346258641309
"25" 3 "made" 1 0.1 5.4971682252932 0.54971682252932
"26" 3 "many" 1 0.1 5.37938518963682 0.537938518963682
"27" 3 "noticed" 1 0.1 6.88346258641309 0.688346258641309
"28" 3 "ofmessage" 1 0.1 6.88346258641309 0.688346258641309
"29" 3 "one" 1 0.1 3.51616675642662 0.351616675642662
"30" 3 "rtrft" 1 0.1 6.88346258641309 0.688346258641309
"31" 3 "smaphones" 1 0.1 6.88346258641309 0.688346258641309
"32" 3 "thats" 1 0.1 6.19031540585315 0.619031540585315
"33" 4 "akshaykumar" 1 0.111111111111111 4.35773394210484 0.484192660233871
"34" 4 "clash" 1 0.111111111111111 6.88346258641309 0.764829176268121
"35" 4 "kedarnath" 1 0.111111111111111 6.88346258641309 0.764829176268121
"36" 4 "rajinikanth" 1 0.111111111111111 6.47799747830493 0.719777497589436
"37" 4 "rtpoint" 1 0.111111111111111 6.88346258641309 0.764829176268121
"38" 4 "saraalikhans" 1 0.111111111111111 6.88346258641309 0.764829176268121
"39" 4 "set" 1 0.111111111111111 5.63069961791772 0.625633290879747
"40" 4 "starring" 1 0.111111111111111 6.47799747830493 0.719777497589436
"41" 4 "sushantsinghrajput" 1 0.111111111111111 6.88346258641309 0.764829176268121
"42" 5 "akshaykumar" 1 0.25 4.35773394210484 1.08943348552621
"43" 5 "point" 1 0.25 5.96717185453894 1.49179296363473
"44" 5 "pointfromnov" 1 0.25 7.57660976697304 1.89415244174326
"45" 5 "rajnikanth" 1 0.25 6.88346258641309 1.72086564660327
"46" 6 "account" 1 0.1 4.48556731361472 0.448556731361472
"47" 6 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"48" 6 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"49" 6 "hack" 1 0.1 4.6321707878066 0.46321707878066
"50" 6 "just" 1 0.1 3.11070164831845 0.311070164831845
"51" 6 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"52" 6 "read" 1 0.1 4.35773394210484 0.435773394210484
"53" 6 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"54" 6 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"55" 6 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"56" 7 "account" 1 0.1 4.48556731361472 0.448556731361472
"57" 7 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"58" 7 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"59" 7 "hack" 1 0.1 4.6321707878066 0.46321707878066
"60" 7 "just" 1 0.1 3.11070164831845 0.311070164831845
"61" 7 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"62" 7 "read" 1 0.1 4.35773394210484 0.435773394210484
"63" 7 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"64" 7 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"65" 7 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"66" 8 "first" 1 0.0769230769230769 5.78485029774498 0.444988484441922
"67" 8 "free" 1 0.0769230769230769 5.4971682252932 0.422859094253323
"68" 8 "historic" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"69" 8 "hockeyteam" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"70" 8 "india" 1 0.0769230769230769 4.24440525679783 0.326492712061372
"71" 8 "intells" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"72" 8 "medal" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"73" 8 "natio" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"74" 8 "olympic" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"75" 8 "rtgold" 1 0.0769230769230769 6.88346258641309 0.529497122031776
"76" 8 "set" 1 0.0769230769230769 5.63069961791772 0.433130739839825
"77" 8 "story" 1 0.0769230769230769 5.27402467397899 0.405694205690692
"78" 8 "won" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"79" 9 "aamirkhan" 1 0.166666666666667 5.78485029774498 0.96414171629083
"80" 9 "kedarnathnov" 1 0.166666666666667 7.57660976697304 1.26276829449551
"81" 9 "november" 1 0.166666666666667 6.47799747830493 1.07966624638415
"82" 9 "pointnov" 1 0.166666666666667 7.57660976697304 1.26276829449551
"83" 9 "studentoftheyearnov" 1 0.166666666666667 7.57660976697304 1.26276829449551
"84" 9 "thugsofhindostannov" 1 0.166666666666667 7.57660976697304 1.26276829449551
"85" 10 "akshaykumar" 1 0.0769230769230769 4.35773394210484 0.335210303238834
"86" 10 "awaited" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"87" 10 "film" 1 0.0769230769230769 6.47799747830493 0.498307498331148
"88" 10 "going" 1 0.0769230769230769 5.09170311718504 0.391669470552695
"89" 10 "much" 1 0.0769230769230769 4.93755243735778 0.379811725950598
"90" 10 "november" 1 0.0769230769230769 6.47799747830493 0.498307498331148
"91" 10 "point" 1 0.0769230769230769 5.96717185453894 0.459013219579918
"92" 10 "rajnikanth" 1 0.0769230769230769 6.88346258641309 0.529497122031776
"93" 10 "release" 1 0.0769230769230769 4.74339642291682 0.364876647916679
"94" 10 "rtthe" 1 0.0769230769230769 4.58087749341905 0.352375191801465
"95" 10 "starring" 1 0.0769230769230769 6.47799747830493 0.498307498331148
"96" 10 "thgear" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"97" 10 "view" 1 0.0769230769230769 7.57660976697304 0.582816135921003
"98" 11 "agree" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"99" 11 "anything" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"100" 11 "cr" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"101" 11 "expectations" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"102" 11 "feel" 1 0.0833333333333333 4.86855956587083 0.405713297155902
"103" 11 "gold" 1 0.0833333333333333 5.96717185453894 0.497264321211578
"104" 11 "goldroyalcele" 1 0.0833333333333333 7.57660976697304 0.631384147247753
"105" 11 "goldtrailer" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"106" 11 "lifetime" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"107" 11 "point" 1 0.0833333333333333 5.96717185453894 0.497264321211578
"108" 11 "rtgold" 1 0.0833333333333333 6.88346258641309 0.573621882201091
"109" 11 "uh" 1 0.0833333333333333 6.47799747830493 0.539833123192077
"110" 12 "actor" 1 0.111111111111111 5.78485029774498 0.642761144193887
"111" 12 "choose" 1 0.111111111111111 6.19031540585315 0.687812822872572
"112" 12 "favourite" 1 0.111111111111111 5.96717185453894 0.663019094948771
"113" 12 "first" 1 0.111111111111111 5.78485029774498 0.642761144193887
"114" 12 "half" 1 0.111111111111111 6.47799747830493 0.719777497589436
"115" 12 "nowakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"116" 12 "ofvote" 1 0.111111111111111 6.88346258641309 0.764829176268121
"117" 12 "ran" 1 0.111111111111111 6.88346258641309 0.764829176268121
"118" 12 "rtblbestof" 1 0.111111111111111 6.88346258641309 0.764829176268121
"119" 13 "aamirkhanakshaykumar" 1 0.125 7.57660976697304 0.94707622087163
"120" 13 "much" 1 0.125 4.93755243735778 0.617194054669722
"121" 13 "riding" 1 0.125 7.57660976697304 0.94707622087163
"122" 13 "rscrore" 1 0.125 7.57660976697304 0.94707622087163
"123" 13 "rta" 1 0.125 5.63069961791772 0.703837452239715
"124" 13 "shahrukhkhan" 1 0.125 5.27402467397899 0.659253084247374
"125" 13 "thats" 1 0.125 6.19031540585315 0.773789425731643
"126" 13 "whopping" 1 0.125 7.57660976697304 0.94707622087163
"127" 14 "blockbusters" 1 0.1 7.57660976697304 0.757660976697304
"128" 14 "heroic" 1 0.1 7.57660976697304 0.757660976697304
"129" 14 "known" 1 0.1 7.57660976697304 0.757660976697304
"130" 14 "let" 1 0.1 5.4971682252932 0.54971682252932
"131" 14 "make" 1 0.1 3.72646216526298 0.372646216526298
"132" 14 "manages" 1 0.1 7.57660976697304 0.757660976697304
"133" 14 "numberposition" 1 0.1 7.57660976697304 0.757660976697304
"134" 14 "rtis" 1 0.1 7.57660976697304 0.757660976697304
"135" 14 "wait" 1 0.1 4.80402104473326 0.480402104473326
"136" 14 "watch" 1 0.1 5.27402467397899 0.527402467397899
"137" 15 "akshay" 1 0.111111111111111 6.88346258641309 0.764829176268121
"138" 15 "bodyakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"139" 15 "can" 1 0.111111111111111 3.74796837048394 0.416440930053771
"140" 15 "fit" 1 0.111111111111111 6.47799747830493 0.719777497589436
"141" 15 "gold" 1 0.111111111111111 5.96717185453894 0.663019094948771
"142" 15 "kumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"143" 15 "roy" 1 0.111111111111111 6.88346258641309 0.764829176268121
"144" 15 "rtmouni" 1 0.111111111111111 6.88346258641309 0.764829176268121
"145" 15 "surprise" 1 0.111111111111111 6.47799747830493 0.719777497589436
"146" 16 "akshaykumar" 1 0.142857142857143 4.35773394210484 0.622533420300691
"147" 16 "hit" 1 0.142857142857143 6.47799747830493 0.925428211186418
"148" 16 "november" 1 0.142857142857143 6.47799747830493 0.925428211186418
"149" 16 "point" 1 0.142857142857143 5.96717185453894 0.852453122076991
"150" 16 "rtrajinikanth" 1 0.142857142857143 7.57660976697304 1.08237282385329
"151" 16 "screens" 1 0.142857142857143 7.57660976697304 1.08237282385329
"152" 16 "starrer" 1 0.142857142857143 7.57660976697304 1.08237282385329
"153" 17 "account" 1 0.1 4.48556731361472 0.448556731361472
"154" 17 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"155" 17 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"156" 17 "hack" 1 0.1 4.6321707878066 0.46321707878066
"157" 17 "just" 1 0.1 3.11070164831845 0.311070164831845
"158" 17 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"159" 17 "read" 1 0.1 4.35773394210484 0.435773394210484
"160" 17 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"161" 17 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"162" 17 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"163" 18 "account" 1 0.1 4.48556731361472 0.448556731361472
"164" 18 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"165" 18 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"166" 18 "hack" 1 0.1 4.6321707878066 0.46321707878066
"167" 18 "just" 1 0.1 3.11070164831845 0.311070164831845
"168" 18 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"169" 18 "read" 1 0.1 4.35773394210484 0.435773394210484
"170" 18 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"171" 18 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"172" 18 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"173" 19 "bird" 1 0.1 6.47799747830493 0.647799747830493
"174" 19 "entire" 1 0.1 6.88346258641309 0.688346258641309
"175" 19 "made" 1 0.1 5.4971682252932 0.54971682252932
"176" 19 "many" 1 0.1 5.37938518963682 0.537938518963682
"177" 19 "noticed" 1 0.1 6.88346258641309 0.688346258641309
"178" 19 "ofmessage" 1 0.1 6.88346258641309 0.688346258641309
"179" 19 "one" 1 0.1 3.51616675642662 0.351616675642662
"180" 19 "rtrft" 1 0.1 6.88346258641309 0.688346258641309
"181" 19 "smaphones" 1 0.1 6.88346258641309 0.688346258641309
"182" 19 "thats" 1 0.1 6.19031540585315 0.619031540585315
"183" 20 "akshay" 1 0.111111111111111 6.88346258641309 0.764829176268121
"184" 20 "bodyakshaykumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"185" 20 "can" 1 0.111111111111111 3.74796837048394 0.416440930053771
"186" 20 "fit" 1 0.111111111111111 6.47799747830493 0.719777497589436
"187" 20 "gold" 1 0.111111111111111 5.96717185453894 0.663019094948771
"188" 20 "kumar" 1 0.111111111111111 6.88346258641309 0.764829176268121
"189" 20 "roy" 1 0.111111111111111 6.88346258641309 0.764829176268121
"190" 20 "rtmouni" 1 0.111111111111111 6.88346258641309 0.764829176268121
"191" 20 "surprise" 1 0.111111111111111 6.47799747830493 0.719777497589436
"192" 21 "account" 1 0.1 4.48556731361472 0.448556731361472
"193" 21 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"194" 21 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"195" 21 "hack" 1 0.1 4.6321707878066 0.46321707878066
"196" 21 "just" 1 0.1 3.11070164831845 0.311070164831845
"197" 21 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"198" 21 "read" 1 0.1 4.35773394210484 0.435773394210484
"199" 21 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"200" 21 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"201" 21 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"202" 22 "account" 1 0.1 4.48556731361472 0.448556731361472
"203" 22 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"204" 22 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"205" 22 "hack" 1 0.1 4.6321707878066 0.46321707878066
"206" 22 "just" 1 0.1 3.11070164831845 0.311070164831845
"207" 22 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"208" 22 "read" 1 0.1 4.35773394210484 0.435773394210484
"209" 22 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"210" 22 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"211" 22 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"212" 23 "account" 1 0.1 4.48556731361472 0.448556731361472
"213" 23 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"214" 23 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"215" 23 "hack" 1 0.1 4.6321707878066 0.46321707878066
"216" 23 "just" 1 0.1 3.11070164831845 0.311070164831845
"217" 23 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"218" 23 "read" 1 0.1 4.35773394210484 0.435773394210484
"219" 23 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"220" 23 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"221" 23 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"222" 24 "account" 1 0.1 4.48556731361472 0.448556731361472
"223" 24 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"224" 24 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"225" 24 "hack" 1 0.1 4.6321707878066 0.46321707878066
"226" 24 "just" 1 0.1 3.11070164831845 0.311070164831845
"227" 24 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"228" 24 "read" 1 0.1 4.35773394210484 0.435773394210484
"229" 24 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"230" 24 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"231" 24 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"232" 25 "account" 1 0.1 4.48556731361472 0.448556731361472
"233" 25 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
"234" 25 "bollywoodnews" 1 0.1 4.6321707878066 0.46321707878066
"235" 25 "hack" 1 0.1 4.6321707878066 0.46321707878066
"236" 25 "just" 1 0.1 3.11070164831845 0.311070164831845
"237" 25 "koimoi" 1 0.1 4.6321707878066 0.46321707878066
"238" 25 "read" 1 0.1 4.35773394210484 0.435773394210484
"239" 25 "rtdid" 1 0.1 4.31851322895156 0.431851322895156
"240" 25 "salmankhan" 1 0.1 4.58087749341905 0.458087749341905
"241" 25 "twitter" 1 0.1 3.79242013305478 0.379242013305478
"242" 26 "account" 1 0.1 4.48556731361472 0.448556731361472
"243" 26 "akshaykumar" 1 0.1 4.35773394210484 0.435773394210484
